PaperCut Print Logger - http://www.papercut.com/
Time,User,Pages,Copies,Printer,Document Name,Client,Paper Size,Language,Height,Width,Duplex,Grayscale,Size
2016-04-29 14:46:30,melikova,3,1,018_38_HP_CM_6040,"Справочная информация об изменении целевых параметров численности(12902188_вр - 257_27_04_2016).xlsx",MELIKOVA-EV1,A3,PCL6,,,NOT DUPLEX,NOT GRAYSCALE,148kb,
2016-04-29 14:47:51,kovaleva-na,1,1,040_38_HP_1536,"Пробная страница",KOVALEVA-NA3,A4,PCL6,,,NOT DUPLEX,GRAYSCALE,86kb,
2016-04-29 14:49:07,melikova,2,1,018_38_HP_CM_6040,"Справочная информация об изменении целевых параметров численности(12902188_вр - 257_27_04_2016).xlsx",MELIKOVA-EV1,A3,PCL6,,,NOT DUPLEX,NOT GRAYSCALE,116kb,
2016-04-29 14:49:26,lapin-mv,1,1,102_38_HP_CLJ_5525,"Visio-Выключатели.vsd",LAPIN-MV1,A4,PCL6,,,NOT DUPLEX,NOT GRAYSCALE,8kb,
2016-04-29 14:49:41,melikova,3,1,018_38_HP_CM_6040,"Справочная информация об изменении целевых параметров численности(12902188_вр - 257_27_04_2016).xlsx",MELIKOVA-EV1,A3,PCL6,,,NOT DUPLEX,NOT GRAYSCALE,140kb,
2016-04-29 14:50:01,melikova,2,1,018_38_HP_CM_6040,"Справочная информация об изменении целевых параметров численности(12902188_вр - 257_27_04_2016).xlsx",MELIKOVA-EV1,A3,PCL6,,,NOT DUPLEX,NOT GRAYSCALE,96kb,
2016-04-29 14:50:20,baturina,1,1,013_38_HP_CM_6040,"Microsoft Word - Документ1",BATURINA-EM,A4,PCL6,,,NOT DUPLEX,NOT GRAYSCALE,24kb,
2016-04-29 14:50:59,baturina,1,1,013_38_HP_CM_6040,"Microsoft Word - Документ1",BATURINA-EM,A4,PCL6,,,NOT DUPLEX,NOT GRAYSCALE,27kb,
2016-04-29 14:54:03,klyueva,2,1,013_38_HP_CM_6040,"ДООТ.xls",KLYUEVA-AE2,A3,PCL6,,,NOT DUPLEX,NOT GRAYSCALE,123kb,
2016-04-29 14:55:16,kabakova-es,1,1,013_38_HP_CM_6040,"boardingPass",KABAKOVA-ES2,A4,PCL6,,,DUPLEX,NOT GRAYSCALE,7215kb,
2016-04-29 14:55:39,melikova,2,1,018_38_HP_CM_6040,"Microsoft Word - Приложение 2 к СЗ(12860015_М11-I-2-20-34_22_04_2016).docx",MELIKOVA-EV1,A4,PCL6,,,NOT DUPLEX,NOT GRAYSCALE,96kb,
2016-04-29 14:55:47,samoilov,2,1,102_38_HP_CLJ_5525,"Microsoft Word - О перечне функций устройств РЗА(12641048_Н13-I-2-19-3321_21_03_2016)",SAMOILOV-AK2,A4,PCL6,,,NOT DUPLEX,NOT GRAYSCALE,124kb,
2016-04-29 14:56:58,baturina,1,1,013_38_HP_CM_6040,"0_Отчет об исполнении сметы_вар.2_ФРР=257.xlsx",BATURINA-EM,A3,PCL6,,,NOT DUPLEX,NOT GRAYSCALE,181kb,
2016-04-29 14:57:04,lukashova-ts,6,1,012_38_HP_CM_6040,"Microsoft Word - ПЗ на корректировку ГКПЗ 2016 года(12844243_вх-8513_20_04_2016)(12849900_135_21_04_2016)",KOLESNIKOVA-TV,A4,PCL6,,,NOT DUPLEX,NOT GRAYSCALE,292kb,
2016-04-29 14:57:17,kabakova-es,1,1,013_38_HP_CM_6040,"boardingPass",KABAKOVA-ES2,A4,PCL6,,,DUPLEX,NOT GRAYSCALE,7487kb,
2016-04-29 14:58:12,kabakova-es,1,1,013_38_HP_CM_6040,"ACFrOgBnb7h1Go5DrYRvsUL2XBILwGvZlWL88BF...QMQ6WBoCr8Q-beMW42e8hBnQh3pBdGqvbxmGk=",KABAKOVA-ES2,A4,PCL6,,,DUPLEX,NOT GRAYSCALE,1887kb,
2016-04-29 14:59:06,lukashova-ts,1,1,012_38_HP_CM_6040,"Карточка корректировки ГКПЗ 2016(12844241_вх-8513_20_04_2016)(12849901_135_21_04_2016).xlsx",KOLESNIKOVA-TV,A3,PCL6,,,NOT DUPLEX,NOT GRAYSCALE,86kb,
2016-04-29 14:59:06,rozanov,1,1,102_38_HP_CLJ_5525,"Во всю страницу",ROZANOV-ME,A4,PCL6,,,NOT DUPLEX,NOT GRAYSCALE,1990kb,
2016-04-29 14:59:26,rozanov,1,1,102_38_HP_CLJ_5525,"Во всю страницу",ROZANOV-ME,A4,PCL6,,,NOT DUPLEX,NOT GRAYSCALE,1836kb,
2016-04-29 14:59:41,rozanov,1,1,102_38_HP_CLJ_5525,"Во всю страницу",ROZANOV-ME,A4,PCL6,,,NOT DUPLEX,NOT GRAYSCALE,1820kb,
2016-04-29 14:59:55,rozanov,1,1,102_38_HP_CLJ_5525,"Во всю страницу",ROZANOV-ME,A4,PCL6,,,NOT DUPLEX,NOT GRAYSCALE,1854kb,
2016-04-29 15:00:08,lapin-mv,1,1,102_38_HP_CLJ_5525,"Microsoft Word - Распоряжение (Новое положение по схемам с ПАО ФСК ЕЭС)",LAPIN-MV1,A4,PCL6,,,NOT DUPLEX,NOT GRAYSCALE,86kb,
2016-04-29 15:00:09,rozanov,1,1,102_38_HP_CLJ_5525,"Во всю страницу",ROZANOV-ME,A4,PCL6,,,NOT DUPLEX,NOT GRAYSCALE,1796kb,
2016-04-29 15:00:24,rozanov,1,1,102_38_HP_CLJ_5525,"Во всю страницу",ROZANOV-ME,A4,PCL6,,,NOT DUPLEX,NOT GRAYSCALE,1857kb,
2016-04-29 15:01:51,baturina,1,1,013_38_HP_CM_6040,"0_Отчет об исполнении сметы_вар.3_ФРР=594.xlsx",BATURINA-EM,A3,PCL6,,,NOT DUPLEX,NOT GRAYSCALE,182kb,
2016-04-29 15:02:01,baturina,1,1,013_38_HP_CM_6040,"0_Отчет об исполнении сметы_вар.3_ФРР=594.xlsx",BATURINA-EM,A3,PCL6,,,NOT DUPLEX,NOT GRAYSCALE,182kb,
2016-04-29 15:02:04,baturina,1,1,013_38_HP_CM_6040,"0_Отчет об исполнении сметы_вар.2_ФРР=257.xlsx",BATURINA-EM,A3,PCL6,,,NOT DUPLEX,NOT GRAYSCALE,181kb,
2016-04-29 15:02:08,baturina,1,1,013_38_HP_CM_6040,"0_Отчет об исполнении сметы_базовый_вар.1_ФРР=246.xlsx",BATURINA-EM,A3,PCL6,,,NOT DUPLEX,NOT GRAYSCALE,181kb,
2016-04-29 15:02:13,lapin-mv,21,1,102_38_HP_CLJ_5525,"Microsoft Word - Проект Положения по схемам с ПАО РусГидро (c подписью Володина)",LAPIN-MV1,A3,PCL6,,,NOT DUPLEX,NOT GRAYSCALE,2075kb,
2016-04-29 15:02:15,baturina,1,1,013_38_HP_CM_6040,"ФР 460 млн. 2016 по видам ФР.xlsx",BATURINA-EM,A4,PCL6,,,NOT DUPLEX,NOT GRAYSCALE,89kb,
2016-04-29 15:02:46,demyanova-av,1,1,085_42_HP_5550,"Во всю страницу",DEMYANOVA-AV,A4,PCL6,,,NOT DUPLEX,NOT GRAYSCALE,5374kb,
2016-04-29 15:07:05,baturina,1,2,013_38_HP_CM_6040,"0_Отчет об исполнении сметы_вар.3_ФРР=594.xlsx",BATURINA-EM,A3,PCL6,,,NOT DUPLEX,NOT GRAYSCALE,182kb,
2016-04-29 15:10:41,lukashova-ts,6,1,012_38_HP_CM_6040,"Microsoft Word - ПЗ на корректировку ГКПЗ 2016 года(12844243_вх-8513_20_04_2016)(12849900_135_21_04_2016)",LUKASHOVA-TS,A4,PCL6,,,NOT DUPLEX,NOT GRAYSCALE,296kb,
2016-04-29 15:11:15,baturina,1,1,013_38_HP_CM_6040,"Microsoft Word - ПУТЬ_на ДООТе_2016",BATURINA-EM,A4,PCL6,,,NOT DUPLEX,NOT GRAYSCALE,27kb,
2016-04-29 15:14:10,melikova,20,1,018_38_HP_CM_6040,"Расчет ИА.pdf",MELIKOVA-EV1,A4,PCL6,,,NOT DUPLEX,NOT GRAYSCALE,81952kb,
2016-04-29 15:14:30,melikova,3,1,018_38_HP_CM_6040,"письмо 01-8-06_425-ДП.pdf",MELIKOVA-EV1,A4,PCL6,,,NOT DUPLEX,NOT GRAYSCALE,18389kb,
2016-04-29 15:14:58,melikova,1,1,018_38_HP_CM_6040,"Microsoft Outlook - Заметка",MELIKOVA-EV1,A4,PCL6,,,NOT DUPLEX,NOT GRAYSCALE,60kb,
2016-04-29 15:15:32,demyanova-av,5,1,085_42_HP_5550,"Microsoft Word - Документ2",DEMYANOVA-AV,A4,PCL6,,,NOT DUPLEX,NOT GRAYSCALE,8787kb,
2016-04-29 15:19:51,kabakova-es,2,1,013_38_HP_CM_6040,"Microsoft Word - Служебная записка(12602624_В-I-1-20-16_14_03_2016)",KABAKOVA-ES2,A4,PCL6,,,DUPLEX,NOT GRAYSCALE,103kb,
2016-04-29 15:20:19,aksenova-ms,1,1,085_42_HP_5550,"Табличный документ",AKSENOVA-MS,A3,PCL6,,,NOT DUPLEX,NOT GRAYSCALE,127kb,
2016-04-29 15:21:03,donskaya-oi,1,1,085_42_HP_5550,"Microsoft Word - Реестр документов на оплату(12911002_ИА-12_3_1-1354_29_04_2016)",DONSKAYA-OI,A4,PCL6,,,NOT DUPLEX,NOT GRAYSCALE,111kb,
2016-04-29 15:21:12,donskaya-oi,1,1,085_42_HP_5550,"Счет №9431 от 28_04_2016(12910960_ИА-12_3_1-1354_29_04_2016).PDF",DONSKAYA-OI,A4,PCL6,,,NOT DUPLEX,NOT GRAYSCALE,996kb,
2016-04-29 15:21:32,kabakova-es,2,1,013_38_HP_CM_6040,"Microsoft Word - ЧЕКЛЕЦОВОЙ СП_ПРЕДОСТАВЛЕНИЕ ПЛАНОВ(12563828_М11-I-20-19_04_03_2016)",KABAKOVA-ES2,A4,PCL6,,,DUPLEX,NOT GRAYSCALE,101kb,
2016-04-29 15:23:29,kabakova-es,4,1,013_38_HP_CM_6040,"Microsoft Word - СЗ_С_П_ЧЕКЛЕЦОВОЙ_ПЛАНЫ ТАРИФ 2017(12274122_М11-I-1-20-8_19_01_2016)",KABAKOVA-ES2,A4,PCL6,,,DUPLEX,NOT GRAYSCALE,161kb,
2016-04-29 15:23:42,lukashova-ts,1,1,012_38_HP_CM_6040,"01 Расчет неосновательного обогащения(12889740_вр - 5079_27_04_2016).xlsx",KOLESNIKOVA-TV,A4,PCL6,,,NOT DUPLEX,NOT GRAYSCALE,99kb,
2016-04-29 15:23:47,samoilov,1,1,102_38_HP_CLJ_5525,"Microsoft Word - О применении единого времени на территории Астраханской области(12911506_вр - 5367_29_04_2016)",SAMOILOV-AK2,A4,PCL6,,,NOT DUPLEX,NOT GRAYSCALE,121kb,
2016-04-29 15:24:06,samoilov,2,1,102_38_HP_CLJ_5525,"вх-8412(12837709_вх-8412_20_04_2016).PDF",SAMOILOV-AK2,A4,PCL6,,,NOT DUPLEX,NOT GRAYSCALE,1639kb,
2016-04-29 15:25:15,samoilov,2,1,102_38_HP_CLJ_5525,"вх-8412(12837709_вх-8412_20_04_2016).PDF",SAMOILOV-AK2,A4,PCL6,,,NOT DUPLEX,NOT GRAYSCALE,1639kb,
2016-04-29 15:25:16,demyanova-av,3,1,085_42_HP_5550,"Microsoft Word - АВ",DEMYANOVA-AV,A4,PCL6,,,NOT DUPLEX,NOT GRAYSCALE,3619kb,
2016-04-29 15:25:19,aksenova-ms,1,1,085_42_HP_5550,"Справочно_4-2-65_Обобщенная работа_Кор в части модификации РСУ-1 и ПК Анализ(12856193_ИА-КИП-75_18_04_2016).xlsx",AKSENOVA-MS,A4,PCL6,,,NOT DUPLEX,NOT GRAYSCALE,69kb,
2016-04-29 15:26:07,samoilov,1,1,102_38_HP_CLJ_5525,"Microsoft Word - report",SAMOILOV-AK2,A4,PCL6,,,NOT DUPLEX,NOT GRAYSCALE,75kb,
2016-04-29 15:26:42,kabakova-es,3,1,013_38_HP_CM_6040,"Планы ФН Селютина А М  (002).xls",KABAKOVA-ES2,A3,PCL6,,,DUPLEX,NOT GRAYSCALE,139kb,
2016-04-29 15:26:59,Stepanova-mv,1,1,013_38_HP_CM_6040,"https://online.vtb24.ru/content/telebank-client/ru/login/teleba",STEPANOVA-MV,A4,PCL6,,,NOT DUPLEX,NOT GRAYSCALE,332kb,
2016-04-29 15:27:33,kabakova-es,4,1,013_38_HP_CM_6040,"Планы по ФН_Чеклецова С П .xls",KABAKOVA-ES2,A4,PCL6,,,DUPLEX,NOT GRAYSCALE,170kb,
2016-04-29 15:27:48,aksenova-ms,1,1,085_42_HP_5550,"Справочно_4-2-65_Обобщенная работа_Кор в части модификации РСУ-1 и ПК Анализ(12856193_ИА-КИП-75_18_04_2016).xlsx",AKSENOVA-MS,A4,PCL6,,,NOT DUPLEX,NOT GRAYSCALE,69kb,
2016-04-29 15:28:19,kabakova-es,16,1,013_38_HP_CM_6040,"Копия Предложения по ШЧ на 2016 год по блоку А Г  Полоуса_итог (002).xls",KABAKOVA-ES2,A3,PCL6,,,DUPLEX,NOT GRAYSCALE,404kb,
2016-04-29 15:29:19,kabakova-es,13,1,013_38_HP_CM_6040,"Копия Предложения руководителя Павлушко С А _11-11-2015 17-27-481.xls",KABAKOVA-ES2,A4,PCL6,,,DUPLEX,NOT GRAYSCALE,360kb,
2016-04-29 15:29:25,demyanova-av,5,1,085_42_HP_5550,"Microsoft Word - Описание растений_мини",DEMYANOVA-AV,A4,PCL6,,,NOT DUPLEX,NOT GRAYSCALE,5247kb,
2016-04-29 15:29:43,demyanova-av,5,1,085_42_HP_5550,"Microsoft Word - Описание растений_мини",DEMYANOVA-AV,A4,PCL6,,,NOT DUPLEX,NOT GRAYSCALE,5247kb,
2016-04-29 15:29:45,demyanova-av,5,1,085_42_HP_5550,"Microsoft Word - Описание растений_мини",DEMYANOVA-AV,A4,PCL6,,,NOT DUPLEX,NOT GRAYSCALE,5247kb,
2016-04-29 15:29:46,demyanova-av,5,1,085_42_HP_5550,"Microsoft Word - Описание растений_мини",DEMYANOVA-AV,A4,PCL6,,,NOT DUPLEX,NOT GRAYSCALE,5247kb,
2016-04-29 15:29:48,demyanova-av,5,1,085_42_HP_5550,"Microsoft Word - Описание растений_мини",DEMYANOVA-AV,A4,PCL6,,,NOT DUPLEX,NOT GRAYSCALE,5247kb,
2016-04-29 15:29:51,demyanova-av,5,1,085_42_HP_5550,"Microsoft Word - Описание растений_мини",DEMYANOVA-AV,A4,PCL6,,,NOT DUPLEX,NOT GRAYSCALE,5247kb,
2016-04-29 15:30:13,kabakova-es,9,1,013_38_HP_CM_6040,"Копия Предложения руководителя_БИТ_09-11-2015.xls",KABAKOVA-ES2,A3,PCL6,,,DUPLEX,NOT GRAYSCALE,276kb,
2016-04-29 15:30:19,demyanova-av,1,1,085_42_HP_5550,"Microsoft Word - Документ1",DEMYANOVA-AV,A4,PCL6,,,NOT DUPLEX,NOT GRAYSCALE,160kb,
2016-04-29 15:31:07,kabakova-es,4,1,013_38_HP_CM_6040,"Копия Планы по ФН Седякина М С .xls",KABAKOVA-ES2,A4,PCL6,,,DUPLEX,NOT GRAYSCALE,160kb,
2016-04-29 15:32:26,kabakova-es,4,1,013_38_HP_CM_6040,"Копия Планы по ФН Седякина М С .xls",KABAKOVA-ES2,A3,PCL6,,,DUPLEX,NOT GRAYSCALE,134kb,
2016-04-29 15:32:51,kabakova-es,2,1,013_38_HP_CM_6040,"Планы по подразделению Департамент внутреннего контроля.xls",KABAKOVA-ES2,A3,PCL6,,,DUPLEX,NOT GRAYSCALE,118kb,
2016-04-29 15:33:06,chichigin-ae,1,1,012_38_HP_CM_6040,"Сводный отчет ГКПЗ 2016_2016.04.25.xlsx",CHICHIGIN-AE2,A3,PCL6,,,NOT DUPLEX,NOT GRAYSCALE,97kb,
2016-04-29 15:33:14,aksenova-ms,1,1,085_42_HP_5550,"КИ ГКПЗ 131_Модификация ПК Анализ(12852177_137_21_04_2016).xlsx",AKSENOVA-MS,A3,PCL6,,,NOT DUPLEX,NOT GRAYSCALE,73kb,
2016-04-29 15:33:17,chichigin-ae,1,1,081_38_HP_5200,"Сводный отчет ГКПЗ 2016_2016.04.25.xlsx",CHICHIGIN-AE2,A3,PCL6,,,NOT DUPLEX,GRAYSCALE,97kb,
2016-04-29 15:33:56,kabakova-es,5,1,013_38_HP_CM_6040,"Копия Планы по БФЭД_СИЛ_2016.xlsm",KABAKOVA-ES2,A3,PCL6,,,DUPLEX,NOT GRAYSCALE,187kb,
2016-04-29 15:39:25,kabakova-es,13,1,013_38_HP_CM_6040,"Копия Предложения руководителя Павлушко С А _11-11-2015 17-27-481.xls",KABAKOVA-ES2,A3,PCL6,,,DUPLEX,NOT GRAYSCALE,358kb,
2016-04-29 15:40:52,melikova,1,2,018_38_HP_CM_6040,"about:blank",MELIKOVA-EV1,A4,PCL6,,,NOT DUPLEX,NOT GRAYSCALE,20kb,
2016-04-29 15:41:56,baturina,1,1,013_38_HP_CM_6040,"Microsoft Word - Документ1",BATURINA-EM,A4,PCL6,,,NOT DUPLEX,NOT GRAYSCALE,26kb,
2016-04-29 15:42:04,kovaleva-na,1,1,040_38_HP_1536,"42081.jpg",KOVALEVA-NA3,A4,PCL6,,,NOT DUPLEX,NOT GRAYSCALE,285kb,
2016-04-29 15:43:08,kovaleva-na,1,1,040_38_HP_1536,"1260.jpg",KOVALEVA-NA3,A4,PCL6,,,NOT DUPLEX,NOT GRAYSCALE,3653kb,
2016-04-29 15:44:12,melikova,2,2,018_38_HP_CM_6040,"Scan-20160429-093230-107.pdf",MELIKOVA-EV1,A4,PCL6,,,NOT DUPLEX,NOT GRAYSCALE,11807kb,
2016-04-29 15:45:22,nozdrina,4,1,219_42_HP_CLJ_5525,"Microsoft Word - 48792 приложение 7 к Протоколу",NOZDRINA-TK,A4,PCL6,,,NOT DUPLEX,NOT GRAYSCALE,208kb,
2016-04-29 15:45:57,nozdrina,2,1,219_42_HP_CLJ_5525,"Microsoft Word - О предоставлении информации о поступлении денежных средств (49153)(12910928_М2-I-1-20-69_29_04_2016)",NOZDRINA-TK,A4,PCL6,,,NOT DUPLEX,NOT GRAYSCALE,67kb,
2016-04-29 15:46:21,kabakova-es,1,1,013_38_HP_CM_6040,"Расчеты по изменениям БИТ (002).xls",KABAKOVA-ES2,A3,PCL6,,,NOT DUPLEX,NOT GRAYSCALE,106kb,
2016-04-29 15:47:31,demyanova-av,4,1,085_42_HP_5550,"Microsoft Word - Описание сортов томатов",DEMYANOVA-AV,A4,PCL6,,,NOT DUPLEX,NOT GRAYSCALE,3066kb,
2016-04-29 15:49:59,sergeev-ag,4,1,082_42_HP_9050,"Книга1.xlsx",SERGEEV-AG1,A3,PCL6,,,NOT DUPLEX,GRAYSCALE,317kb,
2016-04-29 15:50:23,aksenova-ms,1,1,085_42_HP_5550,"КИ ГКПЗ 131_Модификация ПК Анализ(12852177_137_21_04_2016).xlsx",AKSENOVA-MS,A3,PCL6,,,NOT DUPLEX,NOT GRAYSCALE,73kb,
2016-04-29 15:52:17,aksenova-ms,3,1,085_42_HP_5550,"Microsoft Word - ПЗ ПР_Модификация ПК Анализ(12853636_137_21_04_2016)",AKSENOVA-MS,A4,PCL6,,,NOT DUPLEX,NOT GRAYSCALE,188kb,
2016-04-29 15:53:52,nozdrina,2,1,219_42_HP_CLJ_5525,"Книга1",NOZDRINA-TK,A4,PCL6,,,NOT DUPLEX,NOT GRAYSCALE,52kb,
2016-04-29 15:55:00,kovaleva-na,1,1,040_38_HP_1536,"Microsoft Outlook - Заметка",KOVALEVA-NA3,A4,PCL6,,,NOT DUPLEX,GRAYSCALE,96kb,
2016-04-29 15:55:14,kovaleva-na,1,1,040_38_HP_1536,"Microsoft Outlook - Заметка",KOVALEVA-NA3,A4,PCL6,,,NOT DUPLEX,GRAYSCALE,98kb,
2016-04-29 15:56:23,kabakova-es,2,1,013_38_HP_CM_6040,"Microsoft Word - СЛУЖЕБНАЯ ЗАПИСКА О ПЛАНИРОВАНИИ РАСХОДОВ НА ОПЛАТУ ТРУДА(11738682_В-I-1-20-73_23_10_2015)",KABAKOVA-ES2,A4,PCL6,,,NOT DUPLEX,NOT GRAYSCALE,89kb,
2016-04-29 15:56:32,aksenova-ms,1,1,085_42_HP_5550,"Microsoft Word - ПЗ ПР_Модификация ПК Анализ(12853636_137_21_04_2016)",AKSENOVA-MS,A4,PCL6,,,NOT DUPLEX,NOT GRAYSCALE,143kb,
2016-04-29 15:57:04,kovaleva-na,1,1,040_38_HP_1536,"Кабина1_в1.pdf",KOVALEVA-NA3,A4,PCL6,,,NOT DUPLEX,GRAYSCALE,177kb,
2016-04-29 15:57:11,kovaleva-na,1,1,040_38_HP_1536,"Кабина1_в2.pdf",KOVALEVA-NA3,A4,PCL6,,,NOT DUPLEX,GRAYSCALE,176kb,
2016-04-29 15:57:21,kovaleva-na,1,1,040_38_HP_1536,"Кабина1_в2.pdf",KOVALEVA-NA3,A4,PCL6,,,NOT DUPLEX,GRAYSCALE,176kb,
2016-04-29 15:57:34,kovaleva-na,1,1,040_38_HP_1536,"Кабина1_в3.pdf",KOVALEVA-NA3,A4,PCL6,,,NOT DUPLEX,GRAYSCALE,196kb,
2016-04-29 15:58:07,kabakova-es,2,1,013_38_HP_CM_6040,"Microsoft Word - О планах кадровых изменений  на 2016 год Солонарь И_Л(11801290_М11-I-1-20-100_03_11_2015)",KABAKOVA-ES2,A4,PCL6,,,DUPLEX,NOT GRAYSCALE,118kb,
2016-04-29 16:00:02,kovaleva-na,1,1,040_38_HP_1536,"Microsoft Outlook - Заметка",KOVALEVA-NA3,A4,PCL6,,,NOT DUPLEX,GRAYSCALE,98kb,
2016-04-29 16:00:40,kabakova-es,4,1,013_38_HP_CM_6040,"Microsoft Word - СЗ_С_П_ЧЕКЛЕЦОВОЙ_ПЛАНЫ 2016(11595789_М11-I-1-20-90_01_10_2015)",KABAKOVA-ES2,A4,PCL6,,,DUPLEX,NOT GRAYSCALE,213kb,
2016-04-29 16:02:32,lapin-mv,3,1,102_38_HP_CLJ_5525,"Microsoft Word - Проект Положения по схемам с ПАО РусГидро (c подписями)",LAPIN-MV1,A3,PCL6,,,NOT DUPLEX,NOT GRAYSCALE,563kb,
2016-04-29 16:04:19,melikova,2,1,018_38_HP_CM_6040,"Microsoft Word - Соглашение о расторжении договора Постникова(12891797_вр - 479КТ_27_04_2016).docx",MELIKOVA-EV1,A4,PCL6,,,NOT DUPLEX,NOT GRAYSCALE,98kb,
2016-04-29 16:05:33,mironenko,1,1,013_38_HP_CM_6040,"Копия Отчет-план_апрель 25-29.xls",MIRONENKO-NA1,A4,PCL6,,,NOT DUPLEX,NOT GRAYSCALE,76kb,
2016-04-29 16:05:37,mironenko,1,1,013_38_HP_CM_6040,"Копия Отчет-план_апрель 25-29.xls",MIRONENKO-NA1,A4,PCL6,,,NOT DUPLEX,NOT GRAYSCALE,94kb,
2016-04-29 16:05:48,kovaleva-na,1,1,040_38_HP_1536,"Протокол совещания С А  Павлушко от 25 04 2016 №10.pdf",KOVALEVA-NA3,A4,PCL6,,,NOT DUPLEX,NOT GRAYSCALE,3485kb,
2016-04-29 16:05:52,kosmacheva-sf,2,1,219_42_HP_CLJ_5525,"Microsoft Word - Документ1",KOSMACHEVA-SF,A4,PCL6,,,NOT DUPLEX,NOT GRAYSCALE,985kb,
2016-04-29 16:07:21,kovaleva-na,1,1,040_38_HP_1536,"Microsoft Outlook - Заметка",KOVALEVA-NA3,A4,PCL6,,,NOT DUPLEX,GRAYSCALE,105kb,
2016-04-29 16:07:31,kovaleva-na,1,1,040_38_HP_1536,"Счет кабина 3.pdf",KOVALEVA-NA3,A4,PCL6,,,NOT DUPLEX,GRAYSCALE,116kb,
2016-04-29 16:07:52,kovaleva-na,1,1,040_38_HP_1536,"Счет кабина 5.pdf",KOVALEVA-NA3,A4,PCL6,,,NOT DUPLEX,GRAYSCALE,116kb,
2016-04-29 16:17:46,kabakova-es,52,1,013_38_HP_CM_6040,"ПЛАН НА 2017 ГОД(12736918_В-I-1-20-25КТ_04_04_2016).XLS",KABAKOVA-ES2,A3,PCL6,,,DUPLEX,NOT GRAYSCALE,1134kb,
2016-04-29 16:24:13,kabakova-es,44,1,013_38_HP_CM_6040,"ПЛАН НА 2016 ГОД(12745156_В-I-1-20-26КТ_05_04_2016).XLS",KABAKOVA-ES2,A3,PCL6,,,DUPLEX,NOT GRAYSCALE,952kb,
2016-04-29 16:25:58,smirnova-ei,4,1,103_38_HP_2727,"Microsoft Word - Позиция СО ЕЭС на обращение ПГ-2695_29 04 2016",SMIRNOVA-EI,A4,PCL6,,,DUPLEX,GRAYSCALE,340kb,
2016-04-29 16:41:16,kosmacheva-sf,3,1,219_42_HP_CLJ_5525,"Microsoft Word - Города России - Симферополь",KOSMACHEVA-SF,A4,PCL6,,,NOT DUPLEX,NOT GRAYSCALE,531kb,
2016-04-29 16:43:15,kabakova-es,1,1,013_38_HP_CM_6040,"Расчеты по изменениям БИТ (002).xls",KABAKOVA-ES2,A3,PCL6,,,NOT DUPLEX,NOT GRAYSCALE,106kb,
2016-04-29 16:43:38,samoilov,2,1,102_38_HP_CLJ_5525,"Microsoft Word - О применении единого времени на территории Астраханской области (ver 2)",SAMOILOV-AK2,A4,PCL6,,,NOT DUPLEX,NOT GRAYSCALE,120kb,
2016-04-29 16:50:00,aksenova-ms,2,1,085_42_HP_5550,"Microsoft Word - ПЗ ПР_Модификация ПК Анализ(12853636_137_21_04_2016)",AKSENOVA-MS,A4,PCL6,,,NOT DUPLEX,NOT GRAYSCALE,177kb,
2016-04-29 17:06:55,baramygina,2,2,102_38_HP_CLJ_5525,"Microsoft Word - Разрешенные и действующие заявки 01052016",BARAMYGINA-VI,A4,PCL6,,,NOT DUPLEX,NOT GRAYSCALE,148kb,
2016-04-29 17:07:21,baramygina,2,2,102_38_HP_CLJ_5525,"Microsoft Word - Разрешенные и действующие заявки 02052016",BARAMYGINA-VI,A4,PCL6,,,NOT DUPLEX,NOT GRAYSCALE,158kb,
2016-04-29 17:07:44,baramygina,2,2,102_38_HP_CLJ_5525,"Microsoft Word - Разрешенные и действующие заявки 03052016",BARAMYGINA-VI,A4,PCL6,,,NOT DUPLEX,NOT GRAYSCALE,158kb,
2016-04-29 17:08:12,baramygina,2,3,102_38_HP_CLJ_5525,"Microsoft Word - Разрешенные и действующие заявки 04052016",BARAMYGINA-VI,A4,PCL6,,,NOT DUPLEX,NOT GRAYSCALE,188kb,
2016-04-29 17:08:38,baramygina,2,2,102_38_HP_CLJ_5525,"Microsoft Word - Разрешенные и действующие заявки 05052016",BARAMYGINA-VI,A4,PCL6,,,NOT DUPLEX,NOT GRAYSCALE,186kb,
2016-04-29 17:09:52,lukashova-ts,2,1,012_38_HP_CM_6040,"ПОРУЧЕНИЯ 2012 -2016 гг.xls",KOLESNIKOVA-TV,A3,PCL6,,,NOT DUPLEX,NOT GRAYSCALE,137kb,
2016-04-29 17:09:56,baramygina,1,2,102_38_HP_CLJ_5525,"Microsoft Word - 01052016 НПРЧ+АВРЧМ",BARAMYGINA-VI,A4,PCL6,,,NOT DUPLEX,NOT GRAYSCALE,119kb,
2016-04-29 17:10:30,baramygina,1,2,102_38_HP_CLJ_5525,"Microsoft Word - 02052016 НПРЧ+АВРЧМ",BARAMYGINA-VI,A4,PCL6,,,NOT DUPLEX,NOT GRAYSCALE,102kb,
2016-04-29 17:11:15,baramygina,1,2,102_38_HP_CLJ_5525,"Microsoft Word - 03052016 НПРЧ+АВРЧМ",BARAMYGINA-VI,A4,PCL6,,,NOT DUPLEX,NOT GRAYSCALE,106kb,
2016-04-29 17:12:23,baramygina,1,2,102_38_HP_CLJ_5525,"Microsoft Word - 04052016 НПРЧ+АВРЧМ",BARAMYGINA-VI,A4,PCL6,,,NOT DUPLEX,NOT GRAYSCALE,102kb,
